,Unnamed: 0,source,word,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale,aoa_mean,aoa_sd,aoa_mean_scale,tasa_1,tasa_2,tasa_3,Has_freq,Has_aoa,Filter,score
2457,1004,lcnl,cheers,4,1.386294361,8.487546753,8.587917,3.83,3.4351668,3,3,4,TRUE,TRUE,TRUE,7.678940176
2309,1090,lcnl,chug,7,1.945910149,7.877003467,9.37,3.7,3.748,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.686501734
2819,31,3k,aim,1,0,10,6.72,2.11,2.688,0,6,9,TRUE,TRUE,TRUE,7.688
2542,1775,3k,dock,3,1.098612289,8.80140916,8.22,3.87,3.288,31,17,13,TRUE,TRUE,TRUE,7.68870458
2646,2486,3k,frame,2,0.693147181,9.243773377,7.67,2.68,3.068,9,17,26,TRUE,TRUE,TRUE,7.689886689
2652,8535,3k,yelp,2,0.693147181,9.243773377,7.67,2.22,3.068,0,3,1,TRUE,TRUE,TRUE,7.689886689
2650,5246,3k,print,2,0.693147181,9.243773377,7.67,2.99,3.068,4,10,17,TRUE,TRUE,TRUE,7.689886689
2823,1070,3k,chop,1,0,10,6.74,2.38,2.696,23,11,11,TRUE,TRUE,TRUE,7.696
2824,4850,3k,pause,1,0,10,6.75,2,2.7,0,5,13,TRUE,TRUE,TRUE,7.7
2663,4396,3k,moan,2,0.693147181,9.243773377,7.72,3.69,3.088,1,1,2,TRUE,TRUE,TRUE,7.709886689
2829,6435,lcnl,slime,1,0,10,6.78,2.37,2.712,0,1,0,TRUE,TRUE,TRUE,7.712
2469,7267,3k,swarm,4,1.386294361,8.487546753,8.68,1.8,3.472,2,1,1,TRUE,TRUE,TRUE,7.715773377
2836,8195,3k,weed,1,0,10,6.79,3.57,2.716,21,8,7,TRUE,TRUE,TRUE,7.716
2672,1632,3k,dash,2,0.693147181,9.243773377,7.74,2.92,3.096,1,6,10,TRUE,TRUE,TRUE,7.717886689
2839,6343,3k,skill,1,0,10,6.8,2.76,2.72,9,4,14,TRUE,TRUE,TRUE,7.72
2842,1556,3k,curb,1,0,10,6.81,2.99,2.724,10,10,8,TRUE,TRUE,TRUE,7.724
2846,1653,3k,deaf,1,0,10,6.83,1.5,2.732,2,8,13,TRUE,TRUE,TRUE,7.732
2673,7688,lcnl,tongs,2,0.693147181,9.243773377,7.777639,2.55,3.1110556,1,0,1,TRUE,TRUE,TRUE,7.732942289
2848,6597,lcnl,snooze,1,0,10,6.84,1.68,2.736,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.736
2847,449,3k,bloom,1,0,10,6.84,2.09,2.736,5,4,6,TRUE,TRUE,TRUE,7.736
2682,7298,3k,swift,2,0.693147181,9.243773377,7.79,2.44,3.116,0,4,6,TRUE,TRUE,TRUE,7.737886689
2433,621,3k,brass,5,1.609437912,8.244096157,9.05,3.54,3.62,1,8,9,TRUE,TRUE,TRUE,7.742048079
2683,7160,3k,stroll,2,0.693147181,9.243773377,7.83,1.47,3.132,3,4,3,TRUE,TRUE,TRUE,7.753886689
2858,3284,3k,hive,1,0,10,6.89,2.56,2.756,4,12,11,TRUE,TRUE,TRUE,7.756
2859,3937,unl,legged,1,0,10,6.89,2.25,2.756,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.756
2860,8572,3k,youth,1,0,10,6.89,2,2.756,0,3,10,TRUE,TRUE,TRUE,7.756
2857,2811,3k,goal,1,0,10,6.89,2.14,2.756,10,6,13,TRUE,TRUE,TRUE,7.756
2687,5034,3k,plank,2,0.693147181,9.243773377,7.84,2.81,3.136,1,3,3,TRUE,TRUE,TRUE,7.757886689
2688,7709,3k,torch,2,0.693147181,9.243773377,7.84,4,3.136,5,1,4,TRUE,TRUE,TRUE,7.757886689
2865,3336,3k,hoof,1,0,10,6.9,2.51,2.76,1,1,5,TRUE,TRUE,TRUE,7.76
2866,2923,unl,greens,1,0,10,6.903765,3.69,2.761506,2,3,3,TRUE,TRUE,TRUE,7.761506
2693,5288,lcnl,prune,2,0.693147181,9.243773377,7.85,2.58,3.14,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.761886689
2871,5922,3k,scout,1,0,10,6.94,2.36,2.776,6,7,12,TRUE,TRUE,TRUE,7.776
2588,2415,3k,foal,3,1.098612289,8.80140916,8.44,2.48,3.376,13,0,3,TRUE,TRUE,TRUE,7.77670458
2694,7984,3k,vase,2,0.693147181,9.243773377,7.89,2.59,3.156,1,2,3,TRUE,TRUE,TRUE,7.777886689
2500,205,3k,bash,4,1.386294361,8.487546753,8.84,2.69,3.536,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.779773377
2224,2839,3k,gore,11,2.397895273,7.383885708,10.239406,4.02,4.0957624,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.787705254
2879,3194,3k,heck,1,0,10,7,3.04,2.8,4,6,1,TRUE,TRUE,TRUE,7.8
2706,6712,3k,spark,2,0.693147181,9.243773377,7.95,2.37,3.18,0,3,3,TRUE,TRUE,TRUE,7.801886689
2881,751,3k,bud,1,0,10,7.010335,1.5,2.804134,39,19,12,TRUE,TRUE,TRUE,7.804134
2531,549,3k,bore,4,1.386294361,8.487546753,8.907281,4.64,3.5629124,0,2,4,TRUE,TRUE,TRUE,7.806685777
2462,2738,3k,glance,5,1.609437912,8.244096157,9.22,2.76,3.688,0,9,16,TRUE,TRUE,TRUE,7.810048079
2602,1774,lcnl,doc,3,1.098612289,8.80140916,8.53,4.93,3.412,26,15,5,TRUE,TRUE,TRUE,7.81270458
2889,2055,3k,elk,1,0,10,7.05,4.68,2.82,8,9,6,TRUE,TRUE,TRUE,7.82
2890,7376,3k,tan,1,0,10,7.05,3.14,2.82,51,8,8,TRUE,TRUE,TRUE,7.82
2532,5201,lcnl,prance,4,1.386294361,8.487546753,8.95,2.68,3.58,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.823773377
2892,1733,3k,dim,1,0,10,7.06,2.62,2.824,7,15,19,TRUE,TRUE,TRUE,7.824
2536,373,lcnl,blah,4,1.386294361,8.487546753,8.98188,4.65,3.592752,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.836525376
2730,3366,3k,host,2,0.693147181,9.243773377,8.05,2.7,3.22,0,2,3,TRUE,TRUE,TRUE,7.841886689
2898,4868,3k,peak,1,0,10,7.11,2.11,2.844,16,9,9,TRUE,TRUE,TRUE,7.844
2896,143,3k,bait,1,0,10,7.11,2.08,2.844,8,6,7,TRUE,TRUE,TRUE,7.844
2618,5194,lcnl,pox,3,1.098612289,8.80140916,8.61,2.66,3.444,3,2,1,TRUE,TRUE,TRUE,7.84470458
2621,1250,3k,clump,3,1.098612289,8.80140916,8.62,3.04,3.448,9,4,5,TRUE,TRUE,TRUE,7.84870458
2902,7543,3k,threat,1,0,10,7.14,2.43,2.856,0,1,2,TRUE,TRUE,TRUE,7.856
2547,2213,3k,fierce,4,1.386294361,8.487546753,9.04,3.07,3.616,0,13,15,TRUE,TRUE,TRUE,7.859773377
2734,6697,3k,spade,2,0.693147181,9.243773377,8.11,2.63,3.244,1,3,1,TRUE,TRUE,TRUE,7.865886689
2904,5062,3k,pledge,1,0,10,7.17,2.46,2.868,0,2,2,TRUE,TRUE,TRUE,7.868
2906,7730,3k,tour,1,0,10,7.17,2.36,2.868,0,3,5,TRUE,TRUE,TRUE,7.868
2632,232,3k,bay,3,1.098612289,8.80140916,8.67,2.52,3.468,5,26,30,TRUE,TRUE,TRUE,7.86870458
2742,3056,3k,gust,2,0.693147181,9.243773377,8.12,2.57,3.248,0,0,2,TRUE,TRUE,TRUE,7.869886689
2913,2748,unl,glazed,1,0,10,7.19,2.23,2.876,0,1,1,TRUE,TRUE,TRUE,7.876
2914,6657,3k,soot,1,0,10,7.2,2.8,2.88,0,0,0,TRUE,TRUE,TRUE,7.88
2637,3796,3k,lab,3,1.098612289,8.80140916,8.71,2.9,3.484,2,4,5,TRUE,TRUE,TRUE,7.88470458
2917,599,3k,braid,1,0,10,7.22,3.67,2.888,0,1,1,TRUE,TRUE,TRUE,7.888
2920,4532,lcnl,mutt,1,0,10,7.22,2.02,2.888,3,1,0,TRUE,TRUE,TRUE,7.888
2745,4355,3k,mill,2,0.693147181,9.243773377,8.17,2.62,3.268,19,17,22,TRUE,TRUE,TRUE,7.889886689
2747,2436,3k,folk,2,0.693147181,9.243773377,8.19,2.96,3.276,0,2,8,TRUE,TRUE,TRUE,7.897886689
2929,7283,3k,sweat,1,0,10,7.26,3.26,2.904,6,15,18,TRUE,TRUE,TRUE,7.904
2928,7016,3k,stem,1,0,10,7.26,2.6,2.904,2,9,11,TRUE,TRUE,TRUE,7.904
2925,2118,3k,fame,1,0,10,7.26,2.49,2.904,0,1,2,TRUE,TRUE,TRUE,7.904
2923,150,3k,bald,1,0,10,7.26,3.35,2.904,18,5,6,TRUE,TRUE,TRUE,7.904
2754,2127,3k,fare,2,0.693147181,9.243773377,8.21,3.01,3.284,1,2,3,TRUE,TRUE,TRUE,7.905886689
2933,2242,3k,fink,1,0,10,7.27,1.19,2.908,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.908
2758,485,3k,boast,2,0.693147181,9.243773377,8.22,2.13,3.288,0,1,4,TRUE,TRUE,TRUE,7.909886689
2759,2629,3k,gap,2,0.693147181,9.243773377,8.22,1.93,3.288,6,2,6,TRUE,TRUE,TRUE,7.909886689
2939,5458,3k,ramp,1,0,10,7.28,1.84,2.912,0,3,4,TRUE,TRUE,TRUE,7.912
2653,247,3k,beam,3,1.098612289,8.80140916,8.78,2.9,3.512,8,8,11,TRUE,TRUE,TRUE,7.91270458
2940,2235,3k,fin,1,0,10,7.3,3.36,2.92,71,11,1,TRUE,TRUE,TRUE,7.92
2079,2537,unl,fritz,24,3.17805383,6.53272929,11.635473,4.2,4.6541892,26,10,6,TRUE,TRUE,TRUE,7.920553845
2570,7593,3k,thus,4,1.386294361,8.487546753,9.19502,2.41,3.678008,1,1,11,TRUE,TRUE,TRUE,7.921781377
2761,68,3k,arch,2,0.693147181,9.243773377,8.26,3.11,3.304,1,6,4,TRUE,TRUE,TRUE,7.925886689
2949,8501,3k,yank,1,0,10,7.33,3.06,2.932,0,0,1,TRUE,TRUE,TRUE,7.932
2947,987,3k,chat,1,0,10,7.33,2.43,2.932,1,2,2,TRUE,TRUE,TRUE,7.932
2670,7629,3k,tilt,3,1.098612289,8.80140916,8.83,3.6,3.532,0,0,2,TRUE,TRUE,TRUE,7.93270458
2953,5226,3k,price,1,0,10,7.35,2.78,2.94,15,18,24,TRUE,TRUE,TRUE,7.94
2957,6770,3k,spine,1,0,10,7.35,2.03,2.94,0,3,3,TRUE,TRUE,TRUE,7.94
2594,5765,3k,rye,4,1.386294361,8.487546753,9.26,3.77,3.704,0,1,2,TRUE,TRUE,TRUE,7.947773377
2962,8289,3k,whirl,1,0,10,7.37,2.03,2.948,7,2,3,TRUE,TRUE,TRUE,7.948
2768,2328,3k,flee,2,0.693147181,9.243773377,8.33,2.72,3.332,0,1,1,TRUE,TRUE,TRUE,7.953886689
2964,7053,3k,stitch,1,0,10,7.39,2.33,2.956,5,2,2,TRUE,TRUE,TRUE,7.956
2968,7238,3k,surf,1,0,10,7.4,1.67,2.96,10,4,3,TRUE,TRUE,TRUE,7.96
2967,2388,3k,flow,1,0,10,7.4,1.9,2.96,1,10,19,TRUE,TRUE,TRUE,7.96
2971,7291,3k,swell,1,0,10,7.42,3.08,2.968,4,9,5,TRUE,TRUE,TRUE,7.968
2772,4994,3k,pint,2,0.693147181,9.243773377,8.37,3.42,3.348,0,0,1,TRUE,TRUE,TRUE,7.969886689
2972,2832,lcnl,goods,1,0,10,7.436615,2.99,2.974646,5,12,31,TRUE,TRUE,TRUE,7.974646
2776,6659,3k,soothe,2,0.693147181,9.243773377,8.4,2.66,3.36,0,0,0,TRUE,TRUE,TRUE,7.981886688
2974,3170,3k,heal,1,0,10,7.47,2.27,2.988,2,3,2,TRUE,TRUE,TRUE,7.988
2782,4513,lcnl,mumps,2,0.693147181,9.243773377,8.42,3.17,3.368,3,0,1,TRUE,TRUE,TRUE,7.989886689
2790,679,3k,brief,2,0.693147181,9.243773377,8.44,2.64,3.376,0,1,7,TRUE,TRUE,TRUE,7.997886689
2615,3280,3k,hitch,4,1.386294361,8.487546753,9.39,4.39,3.756,3,1,2,TRUE,TRUE,TRUE,7.999773377
2979,5372,3k,quart,1,0,10,7.5,1.79,3,0,3,3,TRUE,TRUE,TRUE,8
2699,724,3k,broth,3,1.098612289,8.80140916,9,3.73,3.6,0,0,0,TRUE,TRUE,TRUE,8.00070458
2700,1103,3k,churn,3,1.098612289,8.80140916,9,4.02,3.6,3,3,1,TRUE,TRUE,TRUE,8.00070458
2985,1571,3k,curve,1,0,10,7.52,3.71,3.008,7,11,16,TRUE,TRUE,TRUE,8.008
2989,5810,3k,sap,1,0,10,7.53,3.64,3.012,29,18,11,TRUE,TRUE,TRUE,8.012
2988,1961,3k,due,1,0,10,7.53,3.03,3.012,0,6,6,TRUE,TRUE,TRUE,8.012
2987,957,3k,champ,1,0,10,7.53,1.9,3.012,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.012
2567,4652,3k,nook,5,1.609437912,8.244096157,9.74,3.43,3.896,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.018048079
2992,3126,3k,harp,1,0,10,7.55,3.59,3.02,0,3,5,TRUE,TRUE,TRUE,8.02
2993,1460,3k,crew,1,0,10,7.56,2.66,3.024,12,28,33,TRUE,TRUE,TRUE,8.024
2994,3173,3k,health,1,0,10,7.56,4.03,3.024,2,6,31,TRUE,TRUE,TRUE,8.024
2709,5184,lcnl,pounce,3,1.098612289,8.80140916,9.06,3.15,3.624,0,0,3,TRUE,TRUE,TRUE,8.02470458
2995,5697,3k,rot,1,0,10,7.57,2.27,3.028,0,1,3,TRUE,TRUE,TRUE,8.028
2997,7198,3k,style,1,0,10,7.58,2.19,3.032,0,5,10,TRUE,TRUE,TRUE,8.032
2996,5625,3k,risk,1,0,10,7.58,2.14,3.032,1,5,15,TRUE,TRUE,TRUE,8.032
2998,981,3k,chart,1,0,10,7.59,2.92,3.036,18,21,22,TRUE,TRUE,TRUE,8.036
3000,8453,3k,wreck,1,0,10,7.59,2.06,3.036,0,4,4,TRUE,TRUE,TRUE,8.036
3002,5997,3k,seam,1,0,10,7.6,1.88,3.04,0,0,0,TRUE,TRUE,TRUE,8.04
2810,6498,3k,sly,2,0.693147181,9.243773377,8.55,1.88,3.42,7,6,3,TRUE,TRUE,TRUE,8.041886689
3009,6945,3k,stale,1,0,10,7.61,2.03,3.044,1,1,1,TRUE,TRUE,TRUE,8.044
2812,7836,3k,trout,2,0.693147181,9.243773377,8.56,3.36,3.424,0,5,8,TRUE,TRUE,TRUE,8.045886689
2727,5529,3k,reel,3,1.098612289,8.80140916,9.12,4.08,3.648,0,1,2,TRUE,TRUE,TRUE,8.04870458
3010,2915,3k,greed,1,0,10,7.63,2.27,3.052,0,0,0,TRUE,TRUE,TRUE,8.052
3012,1469,3k,crime,1,0,10,7.67,3.2,3.068,0,3,12,TRUE,TRUE,TRUE,8.068
2732,7170,lcnl,strum,3,1.098612289,8.80140916,9.17,5.04,3.668,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.06870458
2544,7091,3k,stout,6,1.791759469,8.045182537,10.12,2.78,4.048,8,2,5,TRUE,TRUE,TRUE,8.070591269
2821,6316,3k,site,2,0.693147181,9.243773377,8.63,3.09,3.452,0,0,2,TRUE,TRUE,TRUE,8.073886689
3014,4474,lcnl,mound,1,0,10,7.71,2.71,3.084,0,4,6,TRUE,TRUE,TRUE,8.084
2733,508,3k,bold,3,1.098612289,8.80140916,9.21,2.68,3.684,2,5,6,TRUE,TRUE,TRUE,8.08470458
2827,6458,3k,slope,2,0.693147181,9.243773377,8.67,2.43,3.468,2,9,16,TRUE,TRUE,TRUE,8.089886689
2833,3417,3k,hunch,2,0.693147181,9.243773377,8.68,3.68,3.472,0,0,0,TRUE,TRUE,TRUE,8.093886689
3022,1192,3k,cling,1,0,10,7.74,3.38,3.096,0,0,1,TRUE,TRUE,TRUE,8.096
3026,2471,3k,foul,1,0,10,7.75,2.15,3.1,3,2,4,TRUE,TRUE,TRUE,8.1
3029,6949,3k,stall,1,0,10,7.75,2.79,3.1,5,9,15,TRUE,TRUE,TRUE,8.1
2841,2968,3k,groan,2,0.693147181,9.243773377,8.7,2.7,3.48,0,3,3,TRUE,TRUE,TRUE,8.101886689
2844,3306,3k,hoe,2,0.693147181,9.243773377,8.72,2.95,3.488,5,7,6,TRUE,TRUE,TRUE,8.109886689
3038,8494,3k,yak,1,0,10,7.78,3.56,3.112,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.112
3039,7120,3k,streak,1,0,10,7.79,2.66,3.116,1,3,4,TRUE,TRUE,TRUE,8.116
2852,2248,3k,fir,2,0.693147181,9.243773377,8.75,2.38,3.5,7,3,2,TRUE,TRUE,TRUE,8.121886689
2856,8177,3k,wealth,2,0.693147181,9.243773377,8.76,3.08,3.504,0,2,5,TRUE,TRUE,TRUE,8.125886689
2855,5292,3k,psalm,2,0.693147181,9.243773377,8.76,2.91,3.504,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.125886689
3040,1488,3k,crook,1,0,10,7.84,2.65,3.136,1,0,3,TRUE,TRUE,TRUE,8.136
3044,6398,3k,slave,1,0,10,7.84,2.03,3.136,8,20,21,TRUE,TRUE,TRUE,8.136
2862,1831,3k,doubt,2,0.693147181,9.243773377,8.79,3.26,3.516,2,15,22,TRUE,TRUE,TRUE,8.137886689
3047,3200,3k,heel,1,0,10,7.85,2.72,3.14,1,6,4,TRUE,TRUE,TRUE,8.14
2870,4780,3k,pad,2,0.693147181,9.243773377,8.83,3.01,3.532,39,7,9,TRUE,TRUE,TRUE,8.153886689
2874,1854,3k,drag,2,0.693147181,9.243773377,8.84,5.4,3.536,6,6,13,TRUE,TRUE,TRUE,8.157886689
2875,7934,3k,twitch,2,0.693147181,9.243773377,8.84,2.5,3.536,0,1,2,TRUE,TRUE,TRUE,8.157886689
2591,4500,3k,muff,6,1.791759469,8.045182537,10.35,4.18,4.14,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.162591269
3052,4629,3k,nip,1,0,10,7.94,3.11,3.176,0,0,0,TRUE,TRUE,TRUE,8.176
2876,27,lcnl,aids,2,0.693147181,9.243773377,8.89,2.51,3.556,0,0,0,TRUE,TRUE,TRUE,8.177886689
2877,1896,3k,drift,2,0.693147181,9.243773377,8.89,3.48,3.556,0,6,4,TRUE,TRUE,TRUE,8.177886689
3054,2640,3k,gash,1,0,10,7.95,2.99,3.18,0,0,1,TRUE,TRUE,TRUE,8.18
3055,5330,3k,pure,1,0,10,7.95,3.34,3.18,2,6,18,TRUE,TRUE,TRUE,8.18
3053,365,lcnl,blab,1,0,10,7.95,3.65,3.18,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.18
3058,4638,lcnl,nob,1,0,10,7.958808,2.97,3.1835232,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.1835232
2882,2236,lcnl,finch,2,0.693147181,9.243773377,8.907281,2.66,3.5629124,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.184799089
2886,3248,3k,hick,2,0.693147181,9.243773377,8.94,3.04,3.576,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.197886689
3067,6814,3k,spool,1,0,10,8,3.2,3.2,7,2,1,TRUE,TRUE,TRUE,8.2
3068,6827,3k,spout,1,0,10,8,3.36,3.2,1,3,3,TRUE,TRUE,TRUE,8.2
3063,513,3k,bomb,1,0,10,8,2.49,3.2,0,1,3,TRUE,TRUE,TRUE,8.2
3069,7915,unl,twerp,1,0,10,8,3.22,3.2,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.2
3072,8546,3k,yield,1,0,10,8,2.45,3.2,0,0,0,TRUE,TRUE,TRUE,8.2
3061,398,lcnl,bleach,1,0,10,8,3.25,3.2,0,1,0,TRUE,TRUE,TRUE,8.2
3065,4495,3k,muck,1,0,10,8,3.85,3.2,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.2
2486,7212,3k,sue,9,2.197224577,7.60281832,11,3.5,4.4,123,59,21,TRUE,TRUE,TRUE,8.20140916
2891,5743,3k,rump,2,0.693147181,9.243773377,8.95,3.8,3.58,0,0,1,TRUE,TRUE,TRUE,8.201886689
2893,1302,3k,colt,2,0.693147181,9.243773377,8.98188,2.56,3.592752,1,24,19,TRUE,TRUE,TRUE,8.214638689
2729,3091,unl,haired,4,1.386294361,8.487546753,9.93,3.97,3.972,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.215773377
3073,2642,3k,gasp,1,0,10,8.05,2.12,3.22,1,4,5,TRUE,TRUE,TRUE,8.22
2894,2665,3k,gaze,2,0.693147181,9.243773377,9,3.2,3.6,0,2,8,TRUE,TRUE,TRUE,8.221886689
2895,7173,3k,strut,2,0.693147181,9.243773377,9,3.07,3.6,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.221886689
2799,1561,3k,cure,3,1.098612289,8.80140916,9.58,3.92,3.832,1,4,6,TRUE,TRUE,TRUE,8.23270458
3079,775,3k,bum,1,0,10,8.11,3.3,3.244,1,4,3,TRUE,TRUE,TRUE,8.244
2903,664,3k,brew,2,0.693147181,9.243773377,9.06,2.08,3.624,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.245886689
2809,1979,3k,dune,3,1.098612289,8.80140916,9.65,2.6,3.86,5,8,1,TRUE,TRUE,TRUE,8.26070458
2916,7377,3k,tang,2,0.693147181,9.243773377,9.11,4.48,3.644,0,0,0,TRUE,TRUE,TRUE,8.265886689
3080,8021,3k,verse,1,0,10,8.17,2.98,3.268,0,1,1,TRUE,TRUE,TRUE,8.268
3087,6564,3k,snatch,1,0,10,8.18,3.19,3.272,0,2,3,TRUE,TRUE,TRUE,8.272
2818,114,lcnl,aye,3,1.098612289,8.80140916,9.685242,3.78,3.8740968,2,7,8,TRUE,TRUE,TRUE,8.27480138
2921,5473,3k,rap,2,0.693147181,9.243773377,9.14,3.53,3.656,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.277886689
3091,2893,3k,grasp,1,0,10,8.2,2.12,3.28,1,2,6,TRUE,TRUE,TRUE,8.28
3100,7430,3k,tee,1,0,10,8.21,2.94,3.284,1,0,4,TRUE,TRUE,TRUE,8.284
3095,4773,3k,pace,1,0,10,8.21,2.57,3.284,0,3,11,TRUE,TRUE,TRUE,8.284
3094,4683,3k,nude,1,0,10,8.21,2.64,3.284,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.284
3093,2224,3k,file,1,0,10,8.21,2.78,3.284,6,3,9,TRUE,TRUE,TRUE,8.284
2931,2946,3k,grim,2,0.693147181,9.243773377,9.16,2.59,3.664,2,4,3,TRUE,TRUE,TRUE,8.285886689
2938,6359,3k,skit,2,0.693147181,9.243773377,9.17,2.36,3.668,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.289886689
3101,1333,3k,coop,1,0,10,8.246547,2.76,3.2986188,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.2986188
3103,7395,3k,tart,1,0,10,8.26,2.96,3.304,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.304
3106,5748,3k,rung,1,0,10,8.267861,2.68,3.3071444,5,3,3,TRUE,TRUE,TRUE,8.3071444
2710,3120,3k,hark,5,1.609437912,8.244096157,10.47,4.96,4.188,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.310048079
3111,3802,3k,lack,1,0,10,8.28,2.49,3.312,0,5,9,TRUE,TRUE,TRUE,8.312
2831,5086,3k,pluck,3,1.098612289,8.80140916,9.78,3.41,3.912,0,1,1,TRUE,TRUE,TRUE,8.31270458
2951,815,3k,bust,2,0.693147181,9.243773377,9.23,4.13,3.692,0,1,1,TRUE,TRUE,TRUE,8.313886689
3112,1006,3k,chef,1,0,10,8.3,4.6,3.32,0,0,2,TRUE,TRUE,TRUE,8.32
2959,753,3k,budge,2,0.693147181,9.243773377,9.25,3.24,3.7,0,2,3,TRUE,TRUE,TRUE,8.321886689
3115,3543,3k,jerk,1,0,10,8.31,3.04,3.324,0,5,7,TRUE,TRUE,TRUE,8.324
2961,1943,3k,drunk,2,0.693147181,9.243773377,9.26,3.31,3.704,6,9,7,TRUE,TRUE,TRUE,8.325886688
2681,2001,3k,dwell,6,1.791759469,8.045182537,10.78,3.61,4.312,1,0,0,TRUE,TRUE,TRUE,8.334591269
2850,323,3k,bid,3,1.098612289,8.80140916,9.84,3.3,3.936,0,1,2,TRUE,TRUE,TRUE,8.33670458
3124,6709,3k,spare,1,0,10,8.35,2.39,3.34,2,12,15,TRUE,TRUE,TRUE,8.34
2969,6426,3k,slick,2,0.693147181,9.243773377,9.3,2.99,3.72,0,2,1,TRUE,TRUE,TRUE,8.341886689
3126,5251,unl,prized,1,0,10,8.37,3.3,3.348,0,0,1,TRUE,TRUE,TRUE,8.348
3127,7553,3k,thrill,1,0,10,8.37,2.17,3.348,0,1,2,TRUE,TRUE,TRUE,8.348
3125,3218,3k,hem,1,0,10,8.37,2.5,3.348,0,2,1,TRUE,TRUE,TRUE,8.348
3128,7665,unl,toed,1,0,10,8.38,5.14,3.352,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.352
3130,3015,unl,grump,1,0,10,8.39,3.71,3.356,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.356
3131,7761,3k,tramp,1,0,10,8.42,3.17,3.368,17,25,8,TRUE,TRUE,TRUE,8.368
2976,4446,lcnl,mope,2,0.693147181,9.243773377,9.37,3.34,3.748,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.369886689
3137,6592,3k,snoop,1,0,10,8.44,2.36,3.376,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.376
2982,3256,3k,hike,2,0.693147181,9.243773377,9.4,3.65,3.76,7,8,9,TRUE,TRUE,TRUE,8.381886689
2983,8092,3k,wail,2,0.693147181,9.243773377,9.41,3.71,3.764,0,1,4,TRUE,TRUE,TRUE,8.385886689
3138,4669,3k,notch,1,0,10,8.47,2.44,3.388,0,0,0,TRUE,TRUE,TRUE,8.388
2990,1814,3k,dope,2,0.693147181,9.243773377,9.44,3.33,3.776,2,7,5,TRUE,TRUE,TRUE,8.397886689
3139,4071,3k,lone,1,0,10,8.5,2.43,3.4,0,1,2,TRUE,TRUE,TRUE,8.4
3140,4476,3k,mount,1,0,10,8.53,3.27,3.412,0,6,10,TRUE,TRUE,TRUE,8.412
3141,2165,3k,fee,1,0,10,8.56,2.55,3.424,1,0,1,TRUE,TRUE,TRUE,8.424
3142,5636,3k,roam,1,0,10,8.58,2.87,3.432,0,1,3,TRUE,TRUE,TRUE,8.432
3143,2530,3k,frill,1,0,10,8.59,3.61,3.436,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.436
3144,6463,lcnl,slosh,1,0,10,8.59,4.05,3.436,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,8.436
3150,8167,unl,waxed,1,0,10,8.61,4.45,3.444,0,1,1,TRUE,TRUE,TRUE,8.444
3147,4761,lcnl,owe,1,0,10,8.61,3.66,3.444,3,7,5,TRUE,TRUE,TRUE,8.444
3153,7101,3k,strain,1,0,10,8.63,2.14,3.452,1,2,6,TRUE,TRUE,TRUE,8.452
3013,6626,lcnl,soar,2,0.693147181,9.243773377,9.58,3.53,3.832,1,1,0,TRUE,TRUE,TRUE,8.453886688
3155,4271,3k,mate,1,0,10,8.67,2.99,3.468,5,13,13,TRUE,TRUE,TRUE,8.468
